name,category,selected_migration,selected_value,old_value,migration_final_value,current_log41_value,old_vs_current,migration_final_vs_current,selected_vs_current
SERVO2_FUNCTION,hardware_specific,False,,34.0,34.0,34.0,same,same,not_selected
SERVO2_MAX,hardware_specific,False,,1902.0,1900.0,1900.0,different,same,not_selected
SERVO2_MIN,hardware_specific,False,,1000.0,1100.0,1100.0,different,same,not_selected
SERVO2_REVERSED,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO2_TRIM,hardware_specific,False,,1386.0,1500.0,1500.0,different,same,not_selected
SERVO3_FUNCTION,hardware_specific,False,,35.0,35.0,35.0,same,same,not_selected
SERVO3_MAX,hardware_specific,False,,2001.0,1900.0,1900.0,different,same,not_selected
SERVO3_MIN,hardware_specific,False,,1000.0,1100.0,1100.0,different,same,not_selected
SERVO3_REVERSED,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO3_TRIM,hardware_specific,False,,1000.0,1500.0,1500.0,different,same,not_selected
SERVO4_FUNCTION,hardware_specific,False,,36.0,36.0,36.0,same,same,not_selected
SERVO4_MAX,hardware_specific,False,,1990.0,1900.0,1900.0,different,same,not_selected
SERVO4_MIN,hardware_specific,False,,1000.0,1100.0,1100.0,different,same,not_selected
SERVO4_REVERSED,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO4_TRIM,hardware_specific,False,,1496.0,1500.0,1500.0,different,same,not_selected
SERVO5_FUNCTION,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO5_MAX,hardware_specific,False,,1201.0,1900.0,1900.0,different,same,not_selected
SERVO5_MIN,hardware_specific,False,,1200.0,1100.0,1100.0,different,same,not_selected
SERVO5_REVERSED,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO5_TRIM,hardware_specific,False,,1500.0,1500.0,1500.0,same,same,not_selected
SERVO6_FUNCTION,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO6_MAX,hardware_specific,False,,1833.0,1900.0,1900.0,different,same,not_selected
SERVO6_MIN,hardware_specific,False,,1832.0,1100.0,1100.0,different,same,not_selected
SERVO6_REVERSED,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO6_TRIM,hardware_specific,False,,1832.0,1500.0,1500.0,different,same,not_selected
SERVO7_FUNCTION,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO7_MAX,hardware_specific,False,,1900.0,1900.0,1900.0,same,same,not_selected
SERVO7_MIN,hardware_specific,False,,1100.0,1100.0,1100.0,same,same,not_selected
SERVO7_REVERSED,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO7_TRIM,hardware_specific,False,,1000.0,1500.0,1500.0,different,same,not_selected
SERVO8_FUNCTION,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO8_MAX,hardware_specific,False,,2001.0,1900.0,1900.0,different,same,not_selected
SERVO8_MIN,hardware_specific,False,,2000.0,1100.0,1100.0,different,same,not_selected
SERVO8_REVERSED,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO8_TRIM,hardware_specific,False,,2000.0,1500.0,1500.0,different,same,not_selected
SERVO9_FUNCTION,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO9_MAX,hardware_specific,False,,1900.0,1900.0,1900.0,same,same,not_selected
SERVO9_MIN,hardware_specific,False,,1100.0,1100.0,1100.0,same,same,not_selected
SERVO9_REVERSED,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO9_TRIM,hardware_specific,False,,0.0,1500.0,1500.0,different,same,not_selected
SERVO_32_ENABLE,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO_BLH_3DMASK,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO_BLH_AUTO,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO_BLH_DEBUG,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO_BLH_MASK,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO_BLH_OTYPE,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO_BLH_POLES,hardware_specific,False,,14.0,14.0,14.0,same,same,not_selected
SERVO_BLH_PORT,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO_BLH_RVMASK,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO_BLH_TEST,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO_BLH_TMOUT,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO_BLH_TRATE,hardware_specific,False,,10.0,10.0,10.0,same,same,not_selected
SERVO_DSHOT_ESC,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO_DSHOT_RATE,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO_FTW_MASK,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO_FTW_POLES,hardware_specific,False,,14.0,14.0,14.0,same,same,not_selected
SERVO_FTW_RVMASK,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO_GPIO_MASK,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO_RATE,hardware_specific,False,,50.0,50.0,50.0,same,same,not_selected
SERVO_RC_FS_MSK,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
SERVO_SBUS_RATE,hardware_specific,False,,50.0,50.0,50.0,same,same,not_selected
SID_AXIS,other,False,,0.0,0.0,0.0,same,same,not_selected
SIMPLE,other,False,,0.0,0.0,0.0,same,same,not_selected
SPRAY_ENABLE,other,False,,0.0,0.0,0.0,same,same,not_selected
SRTL_ACCURACY,other,False,,2.0,2.0,2.0,same,same,not_selected
SRTL_OPTIONS,other,False,,0.0,0.0,0.0,same,same,not_selected
SRTL_POINTS,other,False,,300.0,300.0,300.0,same,same,not_selected
STAT_BOOTCNT,other,False,,45.0,3.0,104.0,different,different,not_selected
STAT_DISTFLWN,other,False,,2.53111839,0.0,0.5745519399642944,different,different,not_selected
STAT_FLTCNT,other,False,,60.0,0.0,118.0,different,different,not_selected
STAT_FLTTIME,other,False,,1667.0,0.0,1271.0,different,different,not_selected
STAT_RESET,other,False,,1.0,1.0,1.0,same,same,not_selected
STAT_RUNTIME,other,False,,129790.0,304.0,120015.0,different,different,not_selected
SUPER_SIMPLE,other,False,,0.0,0.0,0.0,same,same,not_selected
SURFTRAK_MODE,other,False,,1.0,1.0,1.0,same,same,not_selected
SURFTRAK_TC,other,False,,1.0,1.0,1.0,same,same,not_selected
TCAL_ENABLED,other,False,,0.0,0.0,0.0,same,same,not_selected
TERRAIN_CACHE_SZ,other,False,,12.0,12.0,12.0,same,same,not_selected
TERRAIN_ENABLE,other,False,,1.0,1.0,1.0,same,same,not_selected
TERRAIN_MARGIN,other,False,,0.0500000007,0.0500000007,0.05000000074505806,same,same,not_selected
TERRAIN_OFS_MAX,other,False,,30.0,30.0,30.0,same,same,not_selected
TERRAIN_OPTIONS,other,False,,0.0,0.0,0.0,same,same,not_selected
TERRAIN_SPACING,other,False,,100.0,100.0,100.0,same,same,not_selected
THROW_ALT_ACSND,other,False,,3.0,3.0,3.0,same,same,not_selected
THROW_ALT_DCSND,other,False,,1.0,1.0,1.0,same,same,not_selected
THROW_ALT_MAX,other,False,,0.0,0.0,0.0,same,same,not_selected
THROW_ALT_MIN,other,False,,0.0,0.0,0.0,same,same,not_selected
THROW_MOT_START,other,False,,0.0,0.0,0.0,same,same,not_selected
THROW_NEXTMODE,other,False,,18.0,18.0,18.0,same,same,not_selected
THROW_TYPE,other,False,,0.0,0.0,0.0,same,same,not_selected
THR_DZ,other,False,,100.0,100.0,100.0,same,same,not_selected
TKOFF_RPM_MAX,other,False,,0.0,0.0,0.0,same,same,not_selected
TKOFF_RPM_MIN,other,False,,0.0,0.0,0.0,same,same,not_selected
TKOFF_SLEW_TIME,other,False,,2.0,2.0,2.0,same,same,not_selected
TKOFF_THR_MAX,other,False,,0.899999976,0.899999976,0.8999999761581421,same,same,not_selected
TUNE,other,False,,0.0,0.0,0.0,same,same,not_selected
TUNE2,other,False,,0.0,0.0,0.0,same,same,not_selected
TUNE2_MAX,other,False,,0.0,0.0,0.0,same,same,not_selected
TUNE2_MIN,other,False,,0.0,0.0,0.0,same,same,not_selected
TUNE_MAX,other,False,,0.0,0.0,0.0,same,same,not_selected
TUNE_MIN,other,False,,0.0,0.0,0.0,same,same,not_selected
VISO_TYPE,other,False,,0.0,0.0,0.0,same,same,not_selected
VTX_ENABLE,other,False,,0.0,0.0,0.0,same,same,not_selected
WP_ACC,other,False,,2.5,2.5,2.5,same,same,not_selected
WP_ACC_CNR,other,False,,0.0,0.0,0.0,same,same,not_selected
WP_ACC_Z,other,False,,1.0,1.0,1.0,same,same,not_selected
WP_JERK,other,False,,1.0,1.0,1.0,same,same,not_selected
WP_NAVALT_MIN,other,False,,0.0,0.0,0.0,same,same,not_selected
WP_RADIUS_M,other,False,,2.0,2.0,2.0,same,same,not_selected
WP_RFND_USE,other,False,,1.0,1.0,1.0,same,same,not_selected
WP_SPD,other,False,,10.0,10.0,10.0,same,same,not_selected
WP_SPD_DN,other,False,,1.5,1.5,1.5,same,same,not_selected
WP_SPD_UP,other,False,,2.5,2.5,2.5,same,same,not_selected
WP_TER_MARGIN,other,False,,10.0,10.0,10.0,same,same,not_selected
WP_YAW_BEHAVIOR,other,False,,2.0,2.0,2.0,same,same,not_selected
WVANE_ENABLE,other,False,,0.0,0.0,0.0,same,same,not_selected
ZIGZ_AUTO_ENABLE,other,False,,0.0,0.0,0.0,same,same,not_selected
